Frame 1000, Green Left Cheek: 108.35125448028674, Green Right Cheek: 99.4320987654321
Frame 1001, Green Left Cheek: 108.34818228366615, Green Right Cheek: 99.37818090199042
Frame 1002, Green Left Cheek: 108.20327700972862, Green Right Cheek: 99.34744268077601
Frame 1003, Green Left Cheek: 108.11827956989248, Green Right Cheek: 99.4069035021416
Frame 1004, Green Left Cheek: 108.10035842293907, Green Right Cheek: 99.35071806500378
Frame 1005, Green Left Cheek: 108.03379416282642, Green Right Cheek: 99.35525321239606
Frame 1006, Green Left Cheek: 108.05017921146954, Green Right Cheek: 99.40816326530613
Frame 1007, Green Left Cheek: 107.90604198668714, Green Right Cheek: 99.34819853867472
Frame 1008, Green Left Cheek: 107.95442908346133, Green Right Cheek: 99.32401108591584
Frame 1009, Green Left Cheek: 107.8399897593446, Green Right Cheek: 99.3214915595868
Frame 1010, Green Left Cheek: 107.80005120327701, Green Right Cheek: 99.30486268581507
Frame 1011, Green Left Cheek: 107.8699436763953, Green Right Cheek: 99.40513983371126
Frame 1012, Green Left Cheek: 107.77060931899642, Green Right Cheek: 99.21012849584278
Frame 1013, Green Left Cheek: 107.63901689708142, Green Right Cheek: 99.21693121693121
Frame 1014, Green Left Cheek: 107.64976958525345, Green Right Cheek: 99.08364827412447
Frame 1015, Green Left Cheek: 107.57450076804915, Green Right Cheek: 99.17535903250189
Frame 1016, Green Left Cheek: 107.48745519713262, Green Right Cheek: 99.07004283194759
Frame 1017, Green Left Cheek: 107.49129544290835, Green Right Cheek: 99.03199798437893
Frame 1018, Green Left Cheek: 107.46031746031746, Green Right Cheek: 99.08264046359284
Frame 1019, Green Left Cheek: 107.47747055811573, Green Right Cheek: 98.94154698916604
Frame 1020, Green Left Cheek: 107.44342037890425, Green Right Cheek: 98.97707231040565
Frame 1021, Green Left Cheek: 107.45622119815668, Green Right Cheek: 98.9949609473419
Frame 1022, Green Left Cheek: 107.51305683563749, Green Right Cheek: 99.02267573696145
Frame 1023, Green Left Cheek: 107.5289298515105, Green Right Cheek: 99.05265810027714
Frame 1024, Green Left Cheek: 107.62467997951869, Green Right Cheek: 99.0753338372386
Frame 1025, Green Left Cheek: 107.64900153609831, Green Right Cheek: 99.13000755857898
Frame 1026, Green Left Cheek: 107.70865335381464, Green Right Cheek: 99.20282186948853
Frame 1027, Green Left Cheek: 107.73246287762417, Green Right Cheek: 99.38800705467372
Frame 1028, Green Left Cheek: 107.89964157706093, Green Right Cheek: 99.28521038044848
Frame 1029, Green Left Cheek: 107.83179723502305, Green Right Cheek: 99.28243890148651
Frame 1030, Green Left Cheek: 107.64695340501792, Green Right Cheek: 99.2159234063996
Frame 1031, Green Left Cheek: 107.70814132104455, Green Right Cheek: 99.2663139329806
Frame 1032, Green Left Cheek: 107.7278545826933, Green Right Cheek: 99.28067523305619
Frame 1033, Green Left Cheek: 107.72094214029698, Green Right Cheek: 99.24892920131015
Frame 1034, Green Left Cheek: 107.75192012288787, Green Right Cheek: 99.24514991181658
Frame 1035, Green Left Cheek: 107.74935995903738, Green Right Cheek: 99.35474930713026
Frame 1036, Green Left Cheek: 107.8110599078341, Green Right Cheek: 99.40463592844546
Frame 1037, Green Left Cheek: 107.81720430107526, Green Right Cheek: 99.33333333333333
Frame 1038, Green Left Cheek: 107.96518177163338, Green Right Cheek: 99.37011841773746
Frame 1039, Green Left Cheek: 107.91116231438812, Green Right Cheek: 99.48878810783573
Frame 1040, Green Left Cheek: 108.04429083461342, Green Right Cheek: 99.52355757117662
Frame 1041, Green Left Cheek: 108.08346134152586, Green Right Cheek: 99.56664147140337
Frame 1042, Green Left Cheek: 108.20276497695852, Green Right Cheek: 99.57193247669439
Frame 1043, Green Left Cheek: 108.21710189452125, Green Right Cheek: 99.6336608717561
Frame 1044, Green Left Cheek: 108.25780849974399, Green Right Cheek: 99.71453766691862
Frame 1045, Green Left Cheek: 108.25550435227855, Green Right Cheek: 99.6485260770975
Frame 1046, Green Left Cheek: 108.19994879672299, Green Right Cheek: 99.49811035525322
Frame 1047, Green Left Cheek: 108.13620071684588, Green Right Cheek: 99.53590325018897
Frame 1048, Green Left Cheek: 108.08115719406042, Green Right Cheek: 99.45855379188713
Frame 1049, Green Left Cheek: 108.13773681515617, Green Right Cheek: 99.44595616024188
Frame 1050, Green Left Cheek: 108.12160778289811, Green Right Cheek: 99.38825900730663
Frame 1051, Green Left Cheek: 108.11955965181771, Green Right Cheek: 99.35600907029479
Frame 1052, Green Left Cheek: 108.1310803891449, Green Right Cheek: 99.38321995464852
Frame 1053, Green Left Cheek: 108.1141833077317, Green Right Cheek: 99.36835474930713
Frame 1054, Green Left Cheek: 108.17716333845367, Green Right Cheek: 99.48929201310153
Frame 1055, Green Left Cheek: 108.22913466461854, Green Right Cheek: 99.56210632401108
Frame 1056, Green Left Cheek: 108.21479774705581, Green Right Cheek: 99.56336608717561
Frame 1057, Green Left Cheek: 108.19815668202764, Green Right Cheek: 99.5575711766188
Frame 1058, Green Left Cheek: 108.27649769585254, Green Right Cheek: 99.62030738221215
Frame 1059, Green Left Cheek: 108.29339477726575, Green Right Cheek: 99.58604182413706
Frame 1060, Green Left Cheek: 108.17511520737327, Green Right Cheek: 99.60493827160494
Frame 1061, Green Left Cheek: 108.13236047107014, Green Right Cheek: 99.56034265558075
Frame 1062, Green Left Cheek: 108.0458269329237, Green Right Cheek: 99.47140337616528
Frame 1063, Green Left Cheek: 108.04275473630312, Green Right Cheek: 99.4525069286974
Frame 1064, Green Left Cheek: 108.02713773681515, Green Right Cheek: 99.41546989166036
Frame 1065, Green Left Cheek: 108.0378904249872, Green Right Cheek: 99.39783320735701
Frame 1066, Green Left Cheek: 108.0304659498208, Green Right Cheek: 99.37490551776266
Frame 1067, Green Left Cheek: 108.00768049155145, Green Right Cheek: 99.43537414965986
Frame 1068, Green Left Cheek: 108.07731694828469, Green Right Cheek: 99.4520030234316
Frame 1069, Green Left Cheek: 108.08781362007169, Green Right Cheek: 99.41849332325523
Frame 1070, Green Left Cheek: 108.16973886328725, Green Right Cheek: 99.45956160241874
Frame 1071, Green Left Cheek: 108.11187916026626, Green Right Cheek: 99.52658100277148
Frame 1072, Green Left Cheek: 108.19969278033794, Green Right Cheek: 99.55454774502394
Frame 1073, Green Left Cheek: 108.22196620583718, Green Right Cheek: 99.55102040816327
Frame 1074, Green Left Cheek: 108.17306707629288, Green Right Cheek: 99.60644998740237
Frame 1075, Green Left Cheek: 108.14746543778801, Green Right Cheek: 99.58654572940287
Frame 1076, Green Left Cheek: 108.16666666666667, Green Right Cheek: 99.6077097505669
Frame 1077, Green Left Cheek: 108.13338453661034, Green Right Cheek: 99.71327790375409
Frame 1078, Green Left Cheek: 108.10599078341014, Green Right Cheek: 99.57898715041573
Frame 1079, Green Left Cheek: 107.99667178699437, Green Right Cheek: 99.54875283446712
Frame 1080, Green Left Cheek: 107.99359959037379, Green Right Cheek: 99.4424288233812
Frame 1081, Green Left Cheek: 107.88760880696364, Green Right Cheek: 99.40110859158479
Frame 1082, Green Left Cheek: 107.80849974398362, Green Right Cheek: 99.28117913832199
Frame 1083, Green Left Cheek: 107.79953917050692, Green Right Cheek: 99.20231796422273
Frame 1084, Green Left Cheek: 107.72094214029698, Green Right Cheek: 99.27790375409423
Frame 1085, Green Left Cheek: 107.75934459805427, Green Right Cheek: 99.25875535399345
Frame 1086, Green Left Cheek: 107.78494623655914, Green Right Cheek: 99.23381204333586
Frame 1087, Green Left Cheek: 107.72119815668202, Green Right Cheek: 99.24741748551273
Frame 1088, Green Left Cheek: 107.69022017409114, Green Right Cheek: 99.25170068027211
Frame 1089, Green Left Cheek: 107.69124423963133, Green Right Cheek: 99.30083144368858
Frame 1090, Green Left Cheek: 107.6600102406554, Green Right Cheek: 99.3066263542454
Frame 1091, Green Left Cheek: 107.66180235535074, Green Right Cheek: 99.30889392794154
Frame 1092, Green Left Cheek: 107.60394265232975, Green Right Cheek: 99.34416729654825
Frame 1093, Green Left Cheek: 107.6026625704045, Green Right Cheek: 99.36331569664902
Frame 1094, Green Left Cheek: 107.57501280081925, Green Right Cheek: 99.34517510707987
Frame 1095, Green Left Cheek: 107.6141833077317, Green Right Cheek: 99.39531368102797
Frame 1096, Green Left Cheek: 107.54454685099846, Green Right Cheek: 99.32577475434618
Frame 1097, Green Left Cheek: 107.40962621607783, Green Right Cheek: 99.37540942302847
Frame 1098, Green Left Cheek: 107.49385560675883, Green Right Cheek: 99.25799949609474
Frame 1099, Green Left Cheek: 107.47644649257552, Green Right Cheek: 99.18770471151423
Frame 1100, Green Left Cheek: 107.50716845878136, Green Right Cheek: 99.2564877802973
Frame 1101, Green Left Cheek: 107.42677931387608, Green Right Cheek: 99.20786092214664
Frame 1102, Green Left Cheek: 107.4331797235023, Green Right Cheek: 99.21516754850089
Frame 1103, Green Left Cheek: 107.55350742447517, Green Right Cheek: 99.23456790123457
Frame 1104, Green Left Cheek: 107.57603686635944, Green Right Cheek: 99.27336860670194
Frame 1105, Green Left Cheek: 107.57219662058371, Green Right Cheek: 99.28571428571429
Frame 1106, Green Left Cheek: 107.67537122375832, Green Right Cheek: 99.34467120181407
Frame 1107, Green Left Cheek: 107.76241679467486, Green Right Cheek: 99.38271604938272
Frame 1108, Green Left Cheek: 107.8289810547875, Green Right Cheek: 99.45099521289997
Frame 1109, Green Left Cheek: 107.80337941628264, Green Right Cheek: 99.52481733434115
Frame 1110, Green Left Cheek: 107.97337429595494, Green Right Cheek: 99.53565129755606
Frame 1111, Green Left Cheek: 108.00128008192524, Green Right Cheek: 99.54446963970773
Frame 1112, Green Left Cheek: 107.9541730670763, Green Right Cheek: 99.40513983371126
Frame 1113, Green Left Cheek: 107.96006144393242, Green Right Cheek: 99.30108339632149
Frame 1114, Green Left Cheek: 107.87864823348694, Green Right Cheek: 99.2809271856891
Frame 1115, Green Left Cheek: 107.89836149513569, Green Right Cheek: 99.31317712270094
Frame 1116, Green Left Cheek: 107.90092165898618, Green Right Cheek: 99.35600907029479
Frame 1117, Green Left Cheek: 107.9247311827957, Green Right Cheek: 99.26354245401865
Frame 1118, Green Left Cheek: 107.942140296979, Green Right Cheek: 99.25296044343663
Frame 1119, Green Left Cheek: 107.98233486943164, Green Right Cheek: 99.31468883849836
Frame 1120, Green Left Cheek: 108.06886840757808, Green Right Cheek: 99.34542705971278
Frame 1121, Green Left Cheek: 108.15437788018433, Green Right Cheek: 99.43008314436887
Frame 1122, Green Left Cheek: 108.22043010752688, Green Right Cheek: 99.51650289745528
Frame 1123, Green Left Cheek: 108.16820276497695, Green Right Cheek: 99.5530360292265
Frame 1124, Green Left Cheek: 108.26907322068612, Green Right Cheek: 99.61829176114891
Frame 1125, Green Left Cheek: 108.26779313876088, Green Right Cheek: 99.5734441924918
Frame 1126, Green Left Cheek: 108.37941628264208, Green Right Cheek: 99.60241874527588
Frame 1127, Green Left Cheek: 108.43113159242192, Green Right Cheek: 99.52481733434115
Frame 1128, Green Left Cheek: 108.39016897081413, Green Right Cheek: 99.40035273368606
Frame 1129, Green Left Cheek: 108.38607270865336, Green Right Cheek: 99.43864953388763
Frame 1130, Green Left Cheek: 108.24833589349718, Green Right Cheek: 99.32980599647266
Frame 1131, Green Left Cheek: 108.34869431643625, Green Right Cheek: 99.36885865457295
Frame 1132, Green Left Cheek: 108.2936507936508, Green Right Cheek: 99.33711262282691
Frame 1133, Green Left Cheek: 108.29646697388633, Green Right Cheek: 99.33257747543462
Frame 1134, Green Left Cheek: 108.31080389144905, Green Right Cheek: 99.38649533887629
Frame 1135, Green Left Cheek: 108.32590885816693, Green Right Cheek: 99.26404635928445
Frame 1136, Green Left Cheek: 108.39016897081413, Green Right Cheek: 99.35600907029479
Frame 1137, Green Left Cheek: 108.3215565796211, Green Right Cheek: 99.38498362307887
Frame 1138, Green Left Cheek: 108.29953917050692, Green Right Cheek: 99.44368858654573
Frame 1139, Green Left Cheek: 108.36815156169995, Green Right Cheek: 99.43487024439405
Frame 1140, Green Left Cheek: 108.44137224782386, Green Right Cheek: 99.46384479717813
Frame 1141, Green Left Cheek: 108.3873527905786, Green Right Cheek: 99.37339380196524
Frame 1142, Green Left Cheek: 108.47823860727087, Green Right Cheek: 99.44394053917864
Frame 1143, Green Left Cheek: 108.4720942140297, Green Right Cheek: 99.49433106575964
Frame 1144, Green Left Cheek: 108.37532002048131, Green Right Cheek: 99.42957923910305
Frame 1145, Green Left Cheek: 108.33102918586789, Green Right Cheek: 99.36986646510456
Frame 1146, Green Left Cheek: 108.27470558115719, Green Right Cheek: 99.3620559334845
Frame 1147, Green Left Cheek: 108.17485919098823, Green Right Cheek: 99.27815570672713
Frame 1148, Green Left Cheek: 108.13082437275986, Green Right Cheek: 99.30587049634669
Frame 1149, Green Left Cheek: 108.15309779825908, Green Right Cheek: 99.2159234063996
Frame 1150, Green Left Cheek: 108.03891449052739, Green Right Cheek: 99.26077097505669
Frame 1151, Green Left Cheek: 108.09216589861751, Green Right Cheek: 99.37918871252205
Frame 1152, Green Left Cheek: 107.99078341013825, Green Right Cheek: 99.2713529856387
Frame 1153, Green Left Cheek: 108.02713773681515, Green Right Cheek: 99.30007558578987
Frame 1154, Green Left Cheek: 108.00409626216077, Green Right Cheek: 99.31090954900479
Frame 1155, Green Left Cheek: 107.9831029185868, Green Right Cheek: 99.3567649281935
Frame 1156, Green Left Cheek: 107.97311827956989, Green Right Cheek: 99.39027462836987
Frame 1157, Green Left Cheek: 107.9336917562724, Green Right Cheek: 99.4971025447216
Frame 1158, Green Left Cheek: 107.94290834613415, Green Right Cheek: 99.51927437641723
Frame 1159, Green Left Cheek: 108.02329749103943, Green Right Cheek: 99.60166288737717
Frame 1160, Green Left Cheek: 108.07706093189964, Green Right Cheek: 99.63466868228772
Frame 1161, Green Left Cheek: 107.93778801843318, Green Right Cheek: 99.56210632401108
Frame 1162, Green Left Cheek: 107.89349718381976, Green Right Cheek: 99.4220206601159
Frame 1163, Green Left Cheek: 107.80926779313876, Green Right Cheek: 99.44041320231797
Frame 1164, Green Left Cheek: 107.72196620583718, Green Right Cheek: 99.27991937515748
Frame 1165, Green Left Cheek: 107.77828981054788, Green Right Cheek: 99.28470647518266
Frame 1166, Green Left Cheek: 107.64925755248336, Green Right Cheek: 99.286470143613
Frame 1167, Green Left Cheek: 107.63696876600102, Green Right Cheek: 99.37944066515495
Frame 1168, Green Left Cheek: 107.62288786482335, Green Right Cheek: 99.2814310909549
Frame 1169, Green Left Cheek: 107.56169994879673, Green Right Cheek: 99.19349962207104
Frame 1170, Green Left Cheek: 107.5189452124936, Green Right Cheek: 99.27110103300579
Frame 1171, Green Left Cheek: 107.60163850486431, Green Right Cheek: 99.25976316452507
Frame 1172, Green Left Cheek: 107.78853046594982, Green Right Cheek: 99.35852859662384
Frame 1173, Green Left Cheek: 107.67281105990783, Green Right Cheek: 99.42151675485009
Frame 1174, Green Left Cheek: 107.6973886328725, Green Right Cheek: 99.38321995464852
Frame 1175, Green Left Cheek: 107.75243215565796, Green Right Cheek: 99.45553036029227
Frame 1176, Green Left Cheek: 107.81387608806963, Green Right Cheek: 99.48652053413959
Frame 1177, Green Left Cheek: 107.91781874039938, Green Right Cheek: 99.37918871252205
Frame 1178, Green Left Cheek: 107.8200204813108, Green Right Cheek: 99.3267825648778
Frame 1179, Green Left Cheek: 107.9336917562724, Green Right Cheek: 99.29276895943562
Frame 1180, Green Left Cheek: 107.93113159242192, Green Right Cheek: 99.32073570168808
Frame 1181, Green Left Cheek: 107.89528929851511, Green Right Cheek: 99.40060468631897
Frame 1182, Green Left Cheek: 107.96492575524833, Green Right Cheek: 99.37818090199042
Frame 1183, Green Left Cheek: 107.92908346134152, Green Right Cheek: 99.47845804988663
Frame 1184, Green Left Cheek: 107.99411162314388, Green Right Cheek: 99.52406147644243
Frame 1185, Green Left Cheek: 108.04966717869944, Green Right Cheek: 99.48702443940539
Frame 1186, Green Left Cheek: 108.00998463901689, Green Right Cheek: 99.5270849080373
Frame 1187, Green Left Cheek: 108.15053763440861, Green Right Cheek: 99.49886621315193
Frame 1188, Green Left Cheek: 108.15514592933948, Green Right Cheek: 99.5575711766188
Frame 1189, Green Left Cheek: 108.21505376344086, Green Right Cheek: 99.54497354497354
Frame 1190, Green Left Cheek: 108.2647209421403, Green Right Cheek: 99.67220962459058
Frame 1191, Green Left Cheek: 108.33179723502305, Green Right Cheek: 99.69614512471655
Frame 1192, Green Left Cheek: 108.36635944700461, Green Right Cheek: 99.69639707734946
Frame 1193, Green Left Cheek: 108.46876600102406, Green Right Cheek: 99.63995968757874
Frame 1194, Green Left Cheek: 108.37019969278033, Green Right Cheek: 99.69060216679264
Frame 1195, Green Left Cheek: 108.32283666154633, Green Right Cheek: 99.7339380196523
Frame 1196, Green Left Cheek: 108.33870967741936, Green Right Cheek: 99.62736205593349
Frame 1197, Green Left Cheek: 108.30926779313876, Green Right Cheek: 99.59208868732678
Frame 1198, Green Left Cheek: 108.31899641577061, Green Right Cheek: 99.56664147140337
Frame 1199, Green Left Cheek: 108.2916026625704, Green Right Cheek: 99.67573696145125
Frame 1200, Green Left Cheek: 108.29493087557604, Green Right Cheek: 99.70647518266566
Frame 1201, Green Left Cheek: 108.34178187403994, Green Right Cheek: 99.66263542454018
Frame 1202, Green Left Cheek: 108.35765488991295, Green Right Cheek: 99.68203577727387
Frame 1203, Green Left Cheek: 108.357910906298, Green Right Cheek: 99.76190476190476
Frame 1204, Green Left Cheek: 108.38300051203277, Green Right Cheek: 99.83723859914336
Frame 1205, Green Left Cheek: 108.49564772145418, Green Right Cheek: 99.92567397329302
Frame 1206, Green Left Cheek: 108.45007680491551, Green Right Cheek: 99.96397077349458
Frame 1207, Green Left Cheek: 108.58090117767537, Green Right Cheek: 100.0806248425296
Frame 1208, Green Left Cheek: 108.57859703020993, Green Right Cheek: 99.94431846812799
Frame 1209, Green Left Cheek: 108.51228878648233, Green Right Cheek: 99.83320735701687
Frame 1210, Green Left Cheek: 108.4910394265233, Green Right Cheek: 99.76820357772739
Frame 1211, Green Left Cheek: 108.47875064004096, Green Right Cheek: 99.74200050390526
Frame 1212, Green Left Cheek: 108.41807475678443, Green Right Cheek: 99.72839506172839
Frame 1213, Green Left Cheek: 108.44751664106502, Green Right Cheek: 99.72713529856387
Frame 1214, Green Left Cheek: 108.44930875576037, Green Right Cheek: 99.6535651297556
Frame 1215, Green Left Cheek: 108.45852534562212, Green Right Cheek: 99.70748299319727
Frame 1216, Green Left Cheek: 108.53481822836662, Green Right Cheek: 99.67775258251449
Frame 1217, Green Left Cheek: 108.58013312852023, Green Right Cheek: 99.68430335097001
Frame 1218, Green Left Cheek: 108.57117255504352, Green Right Cheek: 99.79566641471403
Frame 1219, Green Left Cheek: 108.57501280081925, Green Right Cheek: 99.81179138321995
Frame 1220, Green Left Cheek: 108.62954429083462, Green Right Cheek: 99.7893675988914
Frame 1221, Green Left Cheek: 108.83435739887352, Green Right Cheek: 99.89821113630637
Frame 1222, Green Left Cheek: 108.7741935483871, Green Right Cheek: 99.88485764676241
Frame 1223, Green Left Cheek: 108.63773681515617, Green Right Cheek: 99.89216427311665
Frame 1224, Green Left Cheek: 108.56554019457245, Green Right Cheek: 99.79617031997985
Frame 1225, Green Left Cheek: 108.46774193548387, Green Right Cheek: 99.54572940287225
Frame 1226, Green Left Cheek: 108.31029185867895, Green Right Cheek: 99.44620811287479
Frame 1227, Green Left Cheek: 108.18817204301075, Green Right Cheek: 99.43083900226758
Frame 1228, Green Left Cheek: 108.23143881208398, Green Right Cheek: 99.40362811791383
Frame 1229, Green Left Cheek: 108.08678955453149, Green Right Cheek: 99.47568657092467
Frame 1230, Green Left Cheek: 108.0189452124936, Green Right Cheek: 99.50894431846812
Frame 1231, Green Left Cheek: 107.97542242703533, Green Right Cheek: 99.55555555555556
Frame 1232, Green Left Cheek: 108.03763440860214, Green Right Cheek: 99.63869992441421
Frame 1233, Green Left Cheek: 107.98233486943164, Green Right Cheek: 99.70370370370371
Frame 1234, Green Left Cheek: 107.91756272401433, Green Right Cheek: 99.59208868732678
Frame 1235, Green Left Cheek: 107.94751664106502, Green Right Cheek: 99.6185437137818
Frame 1236, Green Left Cheek: 107.81822836661546, Green Right Cheek: 99.57495590828924
Frame 1237, Green Left Cheek: 107.73271889400921, Green Right Cheek: 99.52935248173344
Frame 1238, Green Left Cheek: 107.61495135688683, Green Right Cheek: 99.45401864449484
Frame 1239, Green Left Cheek: 107.68509984639017, Green Right Cheek: 99.39732930209121
Frame 1240, Green Left Cheek: 107.59984639016898, Green Right Cheek: 99.35474930713026
Frame 1241, Green Left Cheek: 107.58755760368663, Green Right Cheek: 99.3411438649534
Frame 1242, Green Left Cheek: 107.5563236047107, Green Right Cheek: 99.35474930713026
Frame 1243, Green Left Cheek: 107.65335381464413, Green Right Cheek: 99.29478458049887
Frame 1244, Green Left Cheek: 107.68100358422939, Green Right Cheek: 99.26706979087932
Frame 1245, Green Left Cheek: 107.66794674859192, Green Right Cheek: 99.46888384983623
Frame 1246, Green Left Cheek: 107.69534050179212, Green Right Cheek: 99.52506928697404
Frame 1247, Green Left Cheek: 107.90860215053763, Green Right Cheek: 99.51549508692366
Frame 1248, Green Left Cheek: 107.92498719918075, Green Right Cheek: 99.55505165028974
Frame 1249, Green Left Cheek: 107.98617511520737, Green Right Cheek: 99.62156714537667
Frame 1250, Green Left Cheek: 108.00332821300563, Green Right Cheek: 99.64021164021165
Frame 1251, Green Left Cheek: 108.14644137224782, Green Right Cheek: 99.66011589821113
Frame 1252, Green Left Cheek: 108.13287250384025, Green Right Cheek: 99.62660619803476
Frame 1253, Green Left Cheek: 108.1131592421915, Green Right Cheek: 99.56084656084656
Frame 1254, Green Left Cheek: 108.06195596518177, Green Right Cheek: 99.50995212899974
Frame 1255, Green Left Cheek: 108.105222734255, Green Right Cheek: 99.54371378180902
Frame 1256, Green Left Cheek: 108.09165386584742, Green Right Cheek: 99.53615520282187
Frame 1257, Green Left Cheek: 108.09754224270354, Green Right Cheek: 99.38347190728143
Frame 1258, Green Left Cheek: 108.11776753712238, Green Right Cheek: 99.47442680776014
Frame 1259, Green Left Cheek: 108.20353302611367, Green Right Cheek: 99.49483497102544
Frame 1260, Green Left Cheek: 108.19175627240143, Green Right Cheek: 99.54976064499874
Frame 1261, Green Left Cheek: 108.23399897593445, Green Right Cheek: 99.54623330813807
Frame 1262, Green Left Cheek: 108.23937532002049, Green Right Cheek: 99.5726883345931
Frame 1263, Green Left Cheek: 108.31976446492575, Green Right Cheek: 99.71428571428571
Frame 1264, Green Left Cheek: 108.34357398873527, Green Right Cheek: 99.67573696145125
Frame 1265, Green Left Cheek: 108.38786482334869, Green Right Cheek: 99.71579743008314
Frame 1266, Green Left Cheek: 108.4605734767025, Green Right Cheek: 99.81834215167548
Frame 1267, Green Left Cheek: 108.5010240655402, Green Right Cheek: 99.75736961451247
Frame 1268, Green Left Cheek: 108.54608294930875, Green Right Cheek: 99.8140589569161
Frame 1269, Green Left Cheek: 108.62083973374295, Green Right Cheek: 99.85059208868732
Frame 1270, Green Left Cheek: 108.46979006656426, Green Right Cheek: 99.7684555303603
Frame 1271, Green Left Cheek: 108.45903737839221, Green Right Cheek: 99.68909045099521
Frame 1272, Green Left Cheek: 108.42729134664619, Green Right Cheek: 99.62055933484505
Frame 1273, Green Left Cheek: 108.44239631336406, Green Right Cheek: 99.59662383471907
Frame 1274, Green Left Cheek: 108.44802867383513, Green Right Cheek: 99.64701436130008
Frame 1275, Green Left Cheek: 108.3594470046083, Green Right Cheek: 99.62232300327538
Frame 1276, Green Left Cheek: 108.35663082437276, Green Right Cheek: 99.6384479717813
Frame 1277, Green Left Cheek: 108.41116231438812, Green Right Cheek: 99.69412950365331
Frame 1278, Green Left Cheek: 108.42831541218638, Green Right Cheek: 99.68253968253968
Frame 1279, Green Left Cheek: 108.48387096774194, Green Right Cheek: 99.79516250944822
Frame 1280, Green Left Cheek: 108.47388632872504, Green Right Cheek: 99.84177374653565
Frame 1281, Green Left Cheek: 108.48694316436251, Green Right Cheek: 99.87755102040816
Frame 1282, Green Left Cheek: 108.50486431131593, Green Right Cheek: 99.93146888384983
Frame 1283, Green Left Cheek: 108.4710701484895, Green Right Cheek: 100.00352733686067
Frame 1284, Green Left Cheek: 108.48899129544291, Green Right Cheek: 100.00352733686067
Frame 1285, Green Left Cheek: 108.50691244239631, Green Right Cheek: 99.98689846308893
Frame 1286, Green Left Cheek: 108.51459293394777, Green Right Cheek: 100.05341395817587
Frame 1287, Green Left Cheek: 108.59831029185868, Green Right Cheek: 100.16654069035022
Frame 1288, Green Left Cheek: 108.59447004608295, Green Right Cheek: 100.00907029478458
Frame 1289, Green Left Cheek: 108.48796722990271, Green Right Cheek: 99.84202569916856
Frame 1290, Green Left Cheek: 108.48489503328213, Green Right Cheek: 99.84378936759889
Frame 1291, Green Left Cheek: 108.405273937532, Green Right Cheek: 99.72587553539934
Frame 1292, Green Left Cheek: 108.35535074244751, Green Right Cheek: 99.7989417989418
Frame 1293, Green Left Cheek: 108.36815156169995, Green Right Cheek: 99.77324263038548
Frame 1294, Green Left Cheek: 108.36610343061956, Green Right Cheek: 99.7442680776014
Frame 1295, Green Left Cheek: 108.33589349718382, Green Right Cheek: 99.68430335097001
Frame 1296, Green Left Cheek: 108.31515616999488, Green Right Cheek: 99.73041068279163
Frame 1297, Green Left Cheek: 108.35586277521762, Green Right Cheek: 99.66465104560342
Frame 1298, Green Left Cheek: 108.32872503840245, Green Right Cheek: 99.66339128243891
Frame 1299, Green Left Cheek: 108.31362007168458, Green Right Cheek: 99.73570168808264
Frame 1300, Green Left Cheek: 108.35714285714286, Green Right Cheek: 99.82791635172588
Frame 1301, Green Left Cheek: 108.3305171530978, Green Right Cheek: 99.73141849332326
Frame 1302, Green Left Cheek: 108.29032258064517, Green Right Cheek: 99.75988914084152
Frame 1303, Green Left Cheek: 108.284178187404, Green Right Cheek: 99.7087427563618
Frame 1304, Green Left Cheek: 108.26318484383, Green Right Cheek: 99.7190728143109
Frame 1305, Green Left Cheek: 108.3963133640553, Green Right Cheek: 99.78130511463844
Frame 1306, Green Left Cheek: 108.25038402457757, Green Right Cheek: 99.72033257747543
Frame 1307, Green Left Cheek: 108.16820276497695, Green Right Cheek: 99.65406903502142
Frame 1308, Green Left Cheek: 108.1026625704045, Green Right Cheek: 99.59486016628874
Frame 1309, Green Left Cheek: 108.04249871991807, Green Right Cheek: 99.668430335097
Frame 1310, Green Left Cheek: 107.98745519713262, Green Right Cheek: 99.58578987150416
Frame 1311, Green Left Cheek: 107.94546850998464, Green Right Cheek: 99.48904006046862
Frame 1312, Green Left Cheek: 107.81643625192012, Green Right Cheek: 99.57042076089695
Frame 1313, Green Left Cheek: 107.76190476190476, Green Right Cheek: 99.56286218190981
Frame 1314, Green Left Cheek: 107.76728110599079, Green Right Cheek: 99.55656336608718
Frame 1315, Green Left Cheek: 107.65463389656938, Green Right Cheek: 99.5124716553288
Frame 1316, Green Left Cheek: 107.61136712749617, Green Right Cheek: 99.50390526581003
Frame 1317, Green Left Cheek: 107.59907834101382, Green Right Cheek: 99.48652053413959
Frame 1318, Green Left Cheek: 107.59575012800819, Green Right Cheek: 99.48828420256991
Frame 1319, Green Left Cheek: 107.62032770097287, Green Right Cheek: 99.48677248677248
Frame 1320, Green Left Cheek: 107.58090117767537, Green Right Cheek: 99.51650289745528
Frame 1321, Green Left Cheek: 107.6510496671787, Green Right Cheek: 99.48097757621566
Frame 1322, Green Left Cheek: 107.61187916026626, Green Right Cheek: 99.39002267573696
Frame 1323, Green Left Cheek: 107.5552995391705, Green Right Cheek: 99.38271604938272
Frame 1324, Green Left Cheek: 107.4531490015361, Green Right Cheek: 99.25799949609474
